Date,JSE,ANGLOGOLD,GOLDFIELDS,DRDGOLD,HARMONY,ANGLOAMER,IMPALA,NORTHAM
2017-03-16,0.020055711,0.062624645,0.094816475,0.064830535,0.050327238,0.049812793,0.046274587,0.036982972
2017-03-17,-0.00376031,-0.001797592,-0.017206673,-0.026628792,-0.03603381,0.028784744,0.019949629,0.000193106
2017-03-20,0.003847132,-0.004544315,-0.002057379,-0.036645322,0.005522969,-0.024887293,0.009372568,0.013616089
2017-03-22,-0.01252927,0.020182464,0.033085048,0.023060207,0.051981526,0.007716062,0.013335038,-0.001906578
2017-03-23,-0.00132034,-0.032329393,-0.010459648,-0.043485112,-0.042730132,-0.033898079,-0.031473521,-0.02141079
2017-03-24,-0.004076494,0.020068048,-0.010796326,-0.001588563,0.006120386,-0.020450754,-0.022493919,-0.024673116
2017-03-27,-0.001765481,0.051171353,0.044884289,0.045073675,0.063054369,0.035886562,0.030340717,0.016254074
2017-03-28,0.011233163,-0.009792922,0.002806868,-0.010695289,-0.017012126,0.045776876,0.014831989,0.042723449
2017-03-29,0.00258816,-0.008361888,0.002799011,-0.020171359,-0.003242545,-0.011497022,0.004519782,-0.011939875
2017-03-30,-0.003506967,-0.040287208,-0.026360311,-0.027007201,-0.035369742,0.008061773,0.015438275,0.008921004
2017-03-31,-0.003932817,0.034371061,0.031934939,0.030137094,0.100131525,0.00310859,0.003988483,-0.029337738
2017-04-03,0.007687061,0.040763354,0.02491683,0.030771659,0.034702854,0.00774567,0.023386488,0.020607373
2017-04-04,0.003862123,0.042512141,0.030398726,0.044451763,0.016042345,0.045440761,0.046637843,0.069399448
2017-04-05,0.00623452,0.041887648,0.021415809,0.011527505,0.038318864,0.050971062,0.01534557,0.030992588
2017-04-06,-0.001353433,0.013156072,-0.012754258,-0.024656797,0.020670434,0.010163671,-0.005497316,-0.008310297
2017-04-07,-0.001230007,0.037641257,0.061072835,0.011678965,0.004626488,0.043035483,0.014995215,0.007102672
2017-04-10,0.005407901,-0.02183971,-0.044168784,-0.02052858,-0.040731493,-0.016436259,-0.038127184,0.001207625
2017-04-11,0.007409447,0.045788102,0.031828808,0.037795196,0.068578004,0.053723653,0.040537792,-0.000862441
2017-04-12,0.000301439,-0.000857756,-0.005555038,-0.030415089,-0.017044354,-0.046513613,-0.064003619,-0.03601619
2017-04-13,-0.000767409,0.014482718,0.064166285,-0.038985447,-0.012432593,0.033793549,0.03344512,-0.001969738
2017-04-18,-0.01577442,-0.017404603,-0.030732252,-0.04375698,-0.075384911,-0.008616616,-0.030454942,-0.030390839
2017-04-19,-0.002426205,-0.016720572,-0.010645352,-0.008019289,-0.030368514,0.016349138,0.015028328,-0.023367733
2017-04-20,-0.000923252,-0.034122877,-0.0276024,-0.049515065,-0.051484237,-0.051293294,-0.020374219,0.006410278
2017-04-21,-0.005770128,0.001508068,-0.020080605,0.010101096,-0.012490154,-0.025558564,-0.015993425,-0.032470385
2017-04-24,0.013829136,-0.051578859,-0.067615325,-0.062196208,-0.03943988,-0.038619662,-0.03615787,-0.009950331
2017-04-25,0.006329531,-0.031855166,-0.022587792,-0.058732474,-0.035139211,-0.015745949,-0.004301082,-0.015810606
2017-04-26,0.007916021,-0.003084296,-0.035537848,-0.01715962,-0.004872965,-0.024804329,-0.027134339,0.013061733
2017-04-28,0.00254163,-0.006329552,-0.023269998,0.011472401,0.011103514,0.041793249,0.001164822,-0.023071827
2017-05-02,0.001825441,-0.000529276,-0.014968616,-0.030890487,-0.019161011,-0.000272715,-0.003965945,0.007217353
2017-05-03,-0.006120821,0.023867481,0.013825105,-0.017804625,0.014318387,-0.059208829,-0.033031398,-0.069906479
2017-05-04,-0.00337088,-0.035047474,-0.026198322,-0.008016075,0.011034595,0.010650477,-0.003873159,-0.025603481
2017-05-05,0.003228484,0.007135028,0.012373217,0.045238785,0.014976454,0.000540687,0.004114734,0
2017-05-08,0.002188201,-0.018779895,-0.005350716,-0.023347364,-0.026704771,-0.028445273,-0.0207451,0.001098298
2017-05-09,0.008832798,-0.039919671,0.005350716,-0.009891277,0.002772005,0.01374313,0.026765588,0.022360641
2017-05-10,0.00150479,0.039919671,0.054189329,0.025516595,0.017153079,0.028595641,0.05147335,-0.012529868
2017-05-11,-0.002590242,0.021831712,0.023244231,-0.001939865,0.013178092,0.005067103,0.001822739,0.011455869
2017-05-12,-0.000936425,0.015642777,0.030452766,-0.00779731,0.018623751,-0.025340208,-0.027228263,-0.021945476
2017-05-15,-0.000206446,-0.020623363,0.005193738,-0.027779564,-0.007939175,0.037681067,0.02836579,0.008313327
2017-05-16,-0.000537958,-0.011045398,0.004960738,-0.004032264,-0.00666447,-0.013433431,-0.016044351,-0.017582871
2017-05-17,-0.000392131,0.055193192,0.039815302,0.012048339,0.040300294,0.013248514,-0.011152532,0.004424786
2017-05-18,0.003607984,-0.012756992,0.011230539,0.007952328,0.011494379,-0.051481491,-0.013170463,-0.017817843
2017-05-19,0.004238096,0.012693292,0.005860536,-0.022022912,-0.027681201,0.020778217,0.017599891,0.022003332
2017-05-22,0.001647814,0.001654892,0.007374378,-0.032924785,0.018432211,0.016923651,0.015235752,0.016568942
2017-05-23,0.000583867,0.02014674,-0.000967212,-0.014752638,-0.008365557,-0.001688925,0.005938802,-0.025179217
2017-05-24,-0.004413664,-0.041292167,-0.039476213,-0.105124639,-0.072692298,-0.034910227,-0.055003918,-0.018123329
2017-05-25,-0.005174234,-0.040564909,-0.047834309,-0.009478744,-0.049137688,-0.044272023,-0.102797233,0.004280732
2017-05-26,-0.000597087,0.012904272,0.023790771,0.004750603,0.020231904,-0.005572181,-0.01342302,-0.031516653
2017-05-29,-0.000962198,-0.00549084,-0.001651187,0.011778699,-0.030872254,-3.40721E-05,0.005928339,-0.011668744
2017-05-30,0.003956075,0.007092228,-0.013936783,-0.01415118,-0.01187398,-0.03262288,-0.015705711,-0.003527341
2017-05-31,-0.011055936,-0.009983667,-0.028470162,-0.036279674,-0.01922049,-0.018331538,0.003541756,0.035408072
2017-06-01,-0.013569344,-0.008181526,0.024692613,-0.076764016,-0.03405902,-0.018491236,-0.047621416,-0.056596819
2017-06-02,0.000927264,-0.022242971,-0.010993768,0.015831465,-0.038937289,0.036576325,0.005971865,0.038702329
2017-06-05,-0.000370273,0.011046022,0.009731407,0.020726131,-0.000409417,0.030857016,0.033183025,0.016301589
2017-06-06,-0.011762471,0.070122797,0.064406934,0.037740328,0.062694069,0.002863768,0.023581524,0.002729135
2017-06-07,-0.002568755,0.001598926,-0.017925196,0.002466092,-0.002695938,-0.066287627,-0.022485032,-0.032547593
2017-06-08,-0.003061409,-0.017860496,-0.031852427,-0.063553784,-0.036524775,-0.001055486,-0.03513046,-0.037289215
2017-06-09,0.004961065,0.014467733,-0.004783206,0.046162042,-0.030459207,0.067309069,0.040594954,0.110776897
2017-06-12,-0.012582826,-0.02908184,-0.019577512,0.036904557,0.005346507,0.034892901,-0.006560986,-0.02271071
2017-06-13,0.001183653,-0.038217783,-0.018018506,0.023867481,-0.021978907,-0.01170687,0.011453629,0.005781648
2017-06-14,-0.002636301,0.009963912,0.015677332,0.032485455,-0.004201687,0.008083797,0.01373389,0.008830079
2017-06-15,-0.012847389,-0.062702189,-0.04644899,-0.049132689,-0.040821995,-0.074473542,-0.024091028,-0.052566516
2017-06-19,0.015305854,-0.055598772,-0.014841739,-0.024273036,-0.032994522,0.018560465,-0.002743486,0.026290233
2017-06-20,-0.008860648,-0.008289248,-0.004541334,0.014634408,-0.064598964,-0.022656861,-0.063806189,-0.048068403
2017-06-21,0.004721388,0.021727556,0.030481966,0.021557721,0.020105991,0.011251428,-0.00705263,-0.016470118
2017-06-22,-0.006437266,0.043533248,0.027219971,-0.00237248,0.005671093,0.026710971,0.013474135,0.008626941
2017-06-23,0.008396916,-0.010086802,0.002574556,0.009456335,0.015895613,0.018723951,0.032348606,-0.044148128
2017-06-26,-0.004179311,-0.016398029,-0.027149023,0.002350177,-0.018727139,-0.027698813,-0.012757083,-0.02142489
2017-06-27,0.002794563,0.023954557,0.028219802,0.025493849,0.025199654,-0.001075474,0.023961682,0.012909938
2017-06-28,0.003195217,-0.043797221,-0.020106612,-0.03019974,-0.017197728,-0.011661329,-0.010359885,-0.040811515
2017-06-29,-0.00467924,-0.029080961,-0.050385671,-0.011862535,-0.019887019,0.000210689,-0.001972109,0.013014239
2017-06-30,0.004953831,-0.003431605,0.031425667,-0.0095924,0.036162663,0.051126503,0.038450318,0.045002538
2017-07-03,0.010653746,-0.023476555,-0.009841278,-0.019465335,-0.023332836,0.001333556,-0.019455333,-0.025032596
2017-07-04,-0.002198574,0.024569708,0.029237963,0.019465335,0.02425492,0.013337282,0.019455333,0.012844906
2017-07-05,0.008316072,0.024209031,0.017527226,0.028505493,0.010087202,0.014523517,0.026775361,0.014410187
2017-07-06,-0.003795212,0.007739624,0.008330711,0.011641575,-0.011470647,0.015624313,-0.005298026,-0.016163475
2017-07-07,-0.007387253,-0.038997004,-0.021066987,-0.057158414,-0.027604092,-0.02418236,-0.028011527,-0.045124292
2017-07-10,0.005527251,0.026982564,0.033749465,-0.004914015,0.018331888,-0.023041199,-0.015691994,-0.011606567
2017-07-11,0.003604485,0.0169907,0.018108519,0.007361996,0.018916366,0.011900945,-0.018200138,-0.018476895
2017-07-12,0.010060841,0.010697689,0.014742282,-0.004901971,0.034145276,0.024740165,0.011518599,0.01342302
2017-07-13,0.007437779,-0.022499915,-0.0126817,-0.004926118,-0.033231617,-0.007994734,-0.015198716,0.020064031
2017-07-14,0.005556666,-0.020373567,0.009424368,-0.019950786,0.013605652,0.017587827,-0.001703094,-0.002879206
2017-07-17,0.00427181,-0.015261498,0.008123522,0.029778875,0.00494272,0.015430498,0.03187298,0.041084083
2017-07-18,-0.010566447,-0.004346974,-0.019196015,0.038374013,-0.004492371,-0.008049921,-0.016648553,0.01150588
2017-07-19,0.015453478,-0.010910792,0.008009079,-0.011834458,-0.009500185,0.025720263,0.036807231,0.03758373
2017-07-20,0.003620836,-0.006587957,-0.001227999,-0.004773279,0.012198028,-0.024579867,-0.000809389,-0.001198322
2017-07-21,-0.002298018,0.003379741,-0.001639681,-0.036544871,0,-0.013835536,-0.0051414,0
2017-07-24,0.00379467,0.001204287,0.005115101,-0.017522351,-0.014017865,-0.019611968,-0.044377775,-0.005048694
2017-07-25,0.002397039,-0.009432131,-0.002042902,0.017522351,-0.006395636,0.018134245,-0.01600949,0.043161988
2017-07-26,0.00616619,0.01239652,0.029022593,-0.020050797,0.00045819,0.014964942,-0.009555596,-0.019110346
2017-07-27,0.0009604,0.018782499,0.001984521,0.03970745,0.014552326,0.016147624,0.015016164,0.033320991
2017-07-28,-0.000103305,0.031149869,0.03525538,0.031140241,0.02055479,-0.002777389,0.003147806,-0.002962965
2017-07-31,0.005889529,0.012854619,0.013874593,0.032485455,0.036051678,0.008371114,0.005982072,0.04703865
2017-08-01,0.003303153,7.51287E-05,0.00037743,0.006825965,0.00891915,-0.007652622,0.029109248,0.031721477
2017-08-02,-0.003428506,-0.039536291,-0.014443429,-0.022936785,-0.03484973,0.005481002,-0.001380262,-0.006561564
2017-08-03,0.008739342,-0.007925029,0.008577199,0.002317498,0.015638894,0.037368727,0.047210385,-0.001913063
2017-08-04,0.004654857,-0.034542842,-0.000759446,-0.016336419,-0.020906685,0.004656308,0.02318114,0
2017-08-07,0.003902834,-0.012720208,-0.002853069,-0.016607736,-0.036758957,-0.026585353,-0.02318114,-0.029143995
2017-08-08,-0.003273305,0.005846766,-0.006305553,0.011890747,0.019444429,0.011009509,0.002368734,-0.011013327
